channel,channel_id,date,text,project_name,price,views,forwards
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 11:37:41+00:00,"**233👉🏻 Big Lagao (Period:- 3 Minute)

◻️⭐⭐ 10 Rs Lagao ⭐⭐**",,,281.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 11:40:03+00:00,"**Jackpot ❤️👍😍**

**Jackpot 🤑🎰👆

Register Link 👇🥳🎰💰

****https://www.bdgwin-apk.com//#/register?invitationCode=266772240083**

**How Play & Deposit 👉 **[**CLICK HERE**](https://t.me/Bdgwin_Win_Vip/6)** 👈**",CLICK HERE,,321.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 11:40:07+00:00,"**234👉🏻 Big Lagao (Period:- 3 Minute)

◻️⭐⭐ 10 Rs Lagao ⭐⭐**",,,312.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 11:43:58+00:00,"**Jackpot ❤️👍😍**

**Jackpot 🤑🎰👆

Register Link 👇🥳🎰💰

****https://www.bdgwin-apk.com//#/register?invitationCode=266772240083**

**How Play & Deposit 👉 **[**CLICK HERE**](https://t.me/Bdgwin_Win_Vip/6)** 👈**",CLICK HERE,,401.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 11:44:02+00:00,"**Full Tabahi Profit ho gya 🔥🤑 Bhaiyo Reaction Karo System Faad ke ab

Level Mentain = Profit ♥️👆**",,,362.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 12:33:09+00:00,**__8 Level kaa Fund Maintain Karke Rakhna Tabhi Profit Kmaye Ge ✌🏻__**,,,277.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 12:33:26+00:00,"**754 Big Lagao (Period:- 1 Minute)

◻️ 10 Rs Lagao ◻️**",,,277.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 12:34:44+00:00,"**755 Big Lagao (Period:- 1 Minute)

◻️ 10 Rs Lagao ◻️**",,,336.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 12:35:21+00:00,"**756 Small Lagao (Period:- 1 Minute)

◻️ 30 Rs Lagao ◻️**",,,301.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 12:36:32+00:00,"**757 Small Lagao (Period:- 1 Minute)

◻️ 70 Rs Lagao ◻️**",,,305.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 12:37:33+00:00,"**758 Big Lagao (Period:- 1 Minute)

◻️ 150 Rs Lagao ◻️**",,,331.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 12:38:25+00:00,"**759 Big Lagao (Period:- 1 Minute)

◻️ 350 Rs Lagao ◻️**",,,292.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 12:39:31+00:00,"**760 Big Lagao (Period:- 1 Minute)

◻️750 Rs Lagao ◻️**",,,281.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 12:40:40+00:00,"**761 Small Lagao (Period:- 1 Minute)

◻️ 1500 Rs Lagao ◻️**",,,271.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 12:41:18+00:00,"**Register Link 👇🥳🎰💰

****https://bdgin09.com/#/register?invitationCode=YG6WD1401943**

**How Play & Deposit 👉 **[**CLICK HERE**](https://t.me/BigDaddy_Bdggame_Vip/8)** 👈**",YG,,385.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 12:41:47+00:00,"**762 Big Lagao (Period:- 1 Minute)

◻️10 Rs Lagao ◻️**",,,362.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 12:42:22+00:00,"**763 Small Lagao (Period:- 1 Minute)

◻️ 30 Rs Lagao ◻️**",,,360.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 12:43:20+00:00,"**764 Small Lagao (Period:- 1 Minute)

◻️ 70 Rs Lagao ◻️**",,,356.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 12:44:33+00:00,"**765 Big Lagao (Period:- 1 Minute)

◻️150 Rs Lagao ◻️**",,,344.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 12:45:16+00:00,"**Register Link 👇🥳🎰💰

****https://bdgin09.com/#/register?invitationCode=YG6WD1401943**

**How Play & Deposit 👉 **[**CLICK HERE**](https://t.me/BigDaddy_Bdggame_Vip/8)** 👈**",YG,,355.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 13:28:23+00:00,**7** **Level Maintain ke sath rhena sabhi system faad denge ♥️🤑**,,,304.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 13:30:29+00:00,"**271👉🏻 Small Lagao (Period:- 3 Minute)

◻️⭐⭐ 10 Rs Lagao ⭐⭐**",,,275.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 13:33:35+00:00,"**272👉🏻 Big Lagao (Period:- 3 Minute)

◻️⭐⭐ 30 Rs Lagao ⭐⭐**",,,254.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 13:36:37+00:00,"**273👉🏻 Small Lagao (Period:- 3 Minute)

◻️⭐⭐ 70 Rs Lagao ⭐⭐**",,,259.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 13:39:51+00:00,"**Jackpot ❤️👍😍**

**Jackpot 🤑🎰👆

Register Link 👇🥳🎰💰

****https://www.bdgwin-apk.com//#/register?invitationCode=266772240083**

**How Play & Deposit 👉 **[**CLICK HERE**](https://t.me/Bdgwin_Win_Vip/6)** 👈**",CLICK HERE,,294.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 13:39:55+00:00,"**274👉🏻 Small Lagao (Period:- 3 Minute)

◻️⭐⭐ 10 Rs Lagao ⭐⭐**",,,254.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 13:42:39+00:00,"**Jackpot ❤️👍😍**

**Jackpot 🤑🎰👆

Register Link 👇🥳🎰💰

****https://www.bdgwin-apk.com//#/register?invitationCode=266772240083**

**How Play & Deposit 👉 **[**CLICK HERE**](https://t.me/Bdgwin_Win_Vip/6)** 👈**",CLICK HERE,,291.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 13:42:43+00:00,"**275👉🏻 Small Lagao (Period:- 3 Minute)

◻️⭐⭐ 10 Rs Lagao ⭐⭐**",,,293.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 13:45:33+00:00,"**276👉🏻 Big Lagao (Period:- 3 Minute)

◻️⭐⭐ 30 Rs Lagao ⭐⭐**",,,282.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 13:49:49+00:00,"**Jackpot ❤️👍😍**

**Jackpot 🤑🎰👆

Register Link 👇🥳🎰💰

****https://www.bdgwin-apk.com//#/register?invitationCode=266772240083**

**How Play & Deposit 👉 **[**CLICK HERE**](https://t.me/Bdgwin_Win_Vip/6)** 👈**",CLICK HERE,,368.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 13:49:53+00:00,"**277👉🏻 Big Lagao (Period:- 3 Minute)

◻️⭐⭐ 10 Rs Lagao ⭐⭐**",,,362.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 13:52:17+00:00,"**Jackpot ❤️👍😍**

**Jackpot 🤑🎰👆

Register Link 👇🥳🎰💰

****https://www.bdgwin-apk.com//#/register?invitationCode=266772240083**

**How Play & Deposit 👉 **[**CLICK HERE**](https://t.me/Bdgwin_Win_Vip/6)** 👈**",CLICK HERE,,354.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 13:52:31+00:00,"**Full Tabahi Profit ho gya 🔥🤑 Bhaiyo Reaction Karo System Faad ke ab

Level Mentain = Profit ♥️👆**",,,354.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 15:30:25+00:00,**7** **Level Maintain ke sath rhena sabhi system faad denge ♥️🤑**,,,164.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 15:31:17+00:00,"**311👉🏻 Small Lagao (Period:- 3 Minute)

◻️⭐⭐ 10 Rs Lagao ⭐⭐**",,,166.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 15:33:52+00:00,"**Jackpot ❤️👍😍**

**Jackpot 🤑🎰👆

Register Link 👇🥳🎰💰

****https://www.bdgwin-apk.com//#/register?invitationCode=266772240083**

**How Play & Deposit 👉 **[**CLICK HERE**](https://t.me/Bdgwin_Win_Vip/6)** 👈**",CLICK HERE,,185.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 15:33:53+00:00,"**312👉🏻 Small Lagao (Period:- 3 Minute)

◻️⭐⭐ 10 Rs Lagao ⭐⭐**",,,154.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 15:36:23+00:00,"**313👉🏻 Big Lagao (Period:- 3 Minute)

◻️⭐⭐ 30 Rs Lagao ⭐⭐**",,,158.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 15:39:46+00:00,"**Jackpot ❤️👍😍**

**Jackpot 🤑🎰👆

Register Link 👇🥳🎰💰

****https://www.bdgwin-apk.com//#/register?invitationCode=266772240083**

**How Play & Deposit 👉 **[**CLICK HERE**](https://t.me/Bdgwin_Win_Vip/6)** 👈**",CLICK HERE,,176.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 15:39:50+00:00,"**314👉🏻 Big Lagao (Period:- 3 Minute)

◻️⭐⭐ 10 Rs Lagao ⭐**",,,172.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 15:42:46+00:00,"**Jackpot ❤️👍😍**

**Jackpot 🤑🎰👆

Register Link 👇🥳🎰💰

****https://www.bdgwin-apk.com//#/register?invitationCode=266772240083**

**How Play & Deposit 👉 **[**CLICK HERE**](https://t.me/Bdgwin_Win_Vip/6)** 👈**",CLICK HERE,,196.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 15:42:55+00:00,"**315👉🏻 Big Lagao (Period:- 3 Minute)

◻️⭐⭐ 10 Rs Lagao ⭐**",,,199.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 15:45:38+00:00,"**316👉🏻 Small Lagao (Period:- 3 Minute)

◻️⭐⭐ 30 Rs Lagao ⭐⭐**",,,175.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 15:48:51+00:00,"**Jackpot ❤️👍😍**

**Jackpot 🤑🎰👆

Register Link 👇🥳🎰💰

****https://www.bdgwin-apk.com//#/register?invitationCode=266772240083**

**How Play & Deposit 👉 **[**CLICK HERE**](https://t.me/Bdgwin_Win_Vip/6)** 👈**",CLICK HERE,,188.0,0.0
BIGDADDYK CRYPTO,TirangaK_Daddyy_OkWingos,2025-03-09 15:48:56+00:00,"**Full Tabahi Profit ho gya 🔥🤑 Bhaiyo Reaction Karo System Faad ke ab

Level Mentain = Profit ♥️👆**",,,188.0,0.0
Pro Blockchain,Pro_Blockchain,2025-03-09 05:52:26+00:00,"**Доброе утро!**
**
****📊**** Ситуация на рынке:**
#Капитализация рынка: $2,83 трлн; 
#Капитализация сектора #DeFi: $83,58 млрд;
#Bitcoin доминация: 60,3%
#Bitcoin торгуется на уровне ~ $86016  #Ethereum ~ $2184
#Лидеры роста за сутки: #CRO +11,8%, #QNT +7,3%; #KAS +5,6%
#Лидеры падения за сутки: #PI -13,9%, #PLSX -12,1%, #HEX -9,3% 

Наши партнёры — https://web3mb.pro-blockchain.com/",CRO,,14936.0,5.0
Pro Blockchain,Pro_Blockchain,2025-03-09 07:31:28+00:00,"🔺 Цена BTC после выборов США: 2016 год vc 2025 год. В 2016 году активный рост  начался через ~140 дней после выборов.

**🔵** [**Наши ссылки**](https://linktr.ee/pro.blockchain)**
**
**💰**** **[**Торгуем на Bybit**](https://partner.bybit.com/b/2704)** | ****✖️**** **[**Торгуем на BingX**](https://bingx.com/partner/problockchain)** | ****⚡️****  **[**Pro Energy**](https://t.me/proenergymedia)",BTC,,14433.0,29.0
Pro Blockchain,Pro_Blockchain,2025-03-09 11:23:21+00:00,"🔼 **С 28 февраля майнеры активно накапливают BTC**

**🔵** [**Наши ссылки**](https://linktr.ee/pro.blockchain)**
**
**💰**** **[**Торгуем на Bybit**](https://partner.bybit.com/b/2704)** | ****✖️**** **[**Торгуем на BingX**](https://bingx.com/partner/problockchain)** | ****⚡️****  **[**Pro Energy**](https://t.me/proenergymedia)",BTC,,11842.0,10.0
Pro Blockchain,Pro_Blockchain,2025-03-09 13:01:28+00:00,"🔵**Торговля USDC/USDT без комиссии!**

BingX отменяет торговые комиссии для спотовых сделок с парой **USDC/USDT**.

🗓 **Старт:** 6 марта
🗓**Окончание:** будет объявлено позже

Условия:
↪️**0% комиссия** на сделки USDC/USDT
↪️Льготы и кешбэк не применяются
↪️Действует для спот сетки, Infinity и копи-трейдинга
↪️Объем не учитывается при расчете VIP-уровня
↪️После акции комиссии **возвращаются
**
 📈[ПОДРОБНЕЕ](https://bingx.com/ru-ru/support/articles/12099216690319/)",USDC,,10376.0,4.0
Pro Blockchain,Pro_Blockchain,2025-03-09 16:35:54+00:00,"📊 10 крупнейших криптовалют по рыночной капитализации и доминация BTC c 2013 по 2025 гг 

241 альткоин появился и исчез из списка. Биткоин всегда оставался лидером.

**🔵** [**Наши ссылки**](https://linktr.ee/pro.blockchain)**
**
**💰**** **[**Торгуем на Bybit**](https://partner.bybit.com/b/2704)** | ****✖️**** **[**Торгуем на BingX**](https://bingx.com/partner/problockchain)** | ****⚡️****  **[**Pro Energy**](https://t.me/proenergymedia)",BTC,,1890.0,8.0
PRO BLOCKCHAIN SQUAD,PROBLOCKCHAINSQUAD,2025-03-09 07:13:11+00:00,"🔓** Предстоящие крупные разблокировки токенов на следующей неделе:**

#APT 1.15% ($40,5M) - Mar. 12
#ARB 2.10% ($37,4M) - Mar. 16
#CONX 113.04% ($24,6M) - Mar. 15
#STRK 2.33% ($12M) - Mar. 15
#SEI 1.19% ($12,5M) - Mar. 15
#STIK -% ($7,9M) - Mar. 10",APT,,9949.0,3.0
Ковбой Блокчейна | Лутаем Крипту,cowboy_blockchain,2025-03-09 14:14:32+00:00,"🪙 **Делаем** **Whitelist от Nook!

****⏺**** **[**Nook**](https://nookapp.xyz/)** – это DeFi-платформа на блокчейне Base, которая позволяет зарабатывать проценты на депозите. Ваши средства могут приносить доход через кредитные блокчейн-протоколы.

****➖****Сейчас команда проекта открыла доступ к бета-версии, и у вас есть шанс стать одним из первых пользователей.

Что нужно делать?

****1⃣**** Переходим на **[**официальный сайт**](https://nookapp.xyz/sign-up)**
****2⃣**** Вводим свою почту
****3⃣**** Дожидаемся результатов и анонсов

****🗓**** Дедлайн: TBA

****⏺**** Участие абсолютно бесплатное, но в будущем может принести приятные реварды. Потратив несколько минут можем неплохо заработать,так что не пропускаем! **🤑**

**💬  [**Чат Ковбоя**](https://t.me/+LXRp-0eH0xIyNjcy)[** **](https://t.me/+tqgB1QEhfRo5MDg8)**
****✈️**** **[**Ковбой Блокчейна**](https://t.me/+_xevsYrC8zJiZDUy)",TBA,,80.0,2.0
Blockchain Usa Official ( Binance ) 🐋,BlockchainOfficialBinance,2025-03-09 03:59:11+00:00,#B3 +130% profit from my call 🪙🪙🪙,,,11067.0,5.0
Blockchain Usa Official ( Binance ) 🐋,BlockchainOfficialBinance,2025-03-09 05:11:10+00:00,New signal is coming !!,,,10470.0,6.0
Blockchain Usa Official ( Binance ) 🐋,BlockchainOfficialBinance,2025-03-09 05:29:27+00:00,Long #RED 10x lev here . Target : 50%,RED,,10264.0,12.0
Blockchain Usa Official ( Binance ) 🐋,BlockchainOfficialBinance,2025-03-09 07:01:34+00:00,"S/USDT spot buy setup : 0.48 - 0.485 

Target : $0.6 - $0.8 - $1",USDT,,9862.0,21.0
Blockchain Usa Official ( Binance ) 🐋,BlockchainOfficialBinance,2025-03-09 07:34:05+00:00,Long #VINE 10x lev here . Target : 30 - 50%,VINE,,9605.0,13.0
Blockchain Usa Official ( Binance ) 🐋,BlockchainOfficialBinance,2025-03-09 07:40:33+00:00,#VINE massive pump is coming !! 🔥🔥,VINE,,9678.0,11.0
Blockchain Usa Official ( Binance ) 🐋,BlockchainOfficialBinance,2025-03-09 07:58:23+00:00,Closed #VINE 💀,VINE,,9556.0,11.0
Blockchain Usa Official ( Binance ) 🐋,BlockchainOfficialBinance,2025-03-09 09:35:11+00:00,"**LONG ****#TAIUSDT****

Entry : 0.09892 - 0.084

Take Profit Targets :

0.12
0.13
0.14
0.15

Stop Loss : 0.074

****#DYOR**",LONG,,9019.0,26.0
Blockchain Usa Official ( Binance ) 🐋,BlockchainOfficialBinance,2025-03-09 10:17:40+00:00,"Binance offboards a market maker for misconduct, confiscates proceeds to compensate GPS & SHELL users.",GPS,,8382.0,10.0
Blockchain Usa Official ( Binance ) 🐋,BlockchainOfficialBinance,2025-03-09 10:19:53+00:00,#RED +50% profit 🪙🪙🪙,RED,,8402.0,6.0
Blockchain Usa Official ( Binance ) 🐋,BlockchainOfficialBinance,2025-03-09 12:28:54+00:00,Long #SHELL 10x lev here . Target : 50%,SHELL,,7055.0,8.0
Blockchain Usa Official ( Binance ) 🐋,BlockchainOfficialBinance,2025-03-09 12:56:33+00:00,Buy the dips #SHELL .,SHELL,,6472.0,9.0
Blockchain Usa Official ( Binance ) 🐋,BlockchainOfficialBinance,2025-03-09 16:23:37+00:00,#REZ +100% profit 💰💰💰,REZ,,2096.0,1.0
TECTUM 🔗 Fastest Blockchain & SoftNote,tectumglobal,2025-03-09 00:01:46+00:00,Sweet as bro I mean really if you held on until this low then more than likely at a 60%-90% loss. What’s going on about negative things going to achieve? Either ride it out and accept your decisions or do what you can to help bring your bag back up.,,,,
TECTUM 🔗 Fastest Blockchain & SoftNote,tectumglobal,2025-03-09 00:02:04+00:00,"✅Today's **Top Booster's** for TET!

1️⃣ **Shoaib | Tectum** (@Shoaib_Muhammad) | 6
2️⃣ **Joz** (@djozweh) | 3
3️⃣ **Tango** (@Gen4Ton) | 3

✅ Congratulations to today's top Booosters!
Keep hitting that @Booost Button to get on tomorrow's list to show who's the best supporter!!✅",TET,,,
TECTUM 🔗 Fastest Blockchain & SoftNote,tectumglobal,2025-03-09 00:05:03+00:00,Nate.. really? So just accept that this once great community and team working together is gone and post bullish when there is so much unclear sht going on? I mean. Before i start getting people back in this i need to know im not doing it just to dump my bag on them. I have a conscious,,,,
TECTUM 🔗 Fastest Blockchain & SoftNote,tectumglobal,2025-03-09 00:12:24+00:00,"Yeah I guess fair call 😁 just I been here for a while watching this community and it seems all over the place. 
I do get where you guys are coming from with your questions.
I guess for me like I said I accepted long ago that manipulation will be in EVERY investment I make in some shape or form. We are the pawns and sometimes we get to go along for the ride when we time things right but from my experience it takes patience.   That’s just me though I guess 🤷‍♂️",EVERY,,,
TECTUM 🔗 Fastest Blockchain & SoftNote,tectumglobal,2025-03-09 00:12:35+00:00,"I hope the sheikh will see your devotion and make a great ceremony to officially uplift you to prof. dr. Tesla. By the way, Tesla was celibate all his life. Highest virtue, chastity. Greatly treasured by the sand people and not only.",,,,
TECTUM 🔗 Fastest Blockchain & SoftNote,tectumglobal,2025-03-09 00:16:35+00:00,https://x.com/oct_gems/status/1898455798063521871?t=uRUUfA4QWx7T4oIk0NGGpA&s=19,RUU,,,
TECTUM 🔗 Fastest Blockchain & SoftNote,tectumglobal,2025-03-09 00:17:01+00:00,"You know what i did for this project in 2024. At one Point fudders where saying i was part of the team. So yeah i would like to get back to that. But they are really slackin since november and it only gets worse and worse. Its not an ego trip from the community, its a lack of effort from the team behind the screens. Only dmitrijs is trying in here. Thankfull for that.",,,,
TECTUM 🔗 Fastest Blockchain & SoftNote,tectumglobal,2025-03-09 00:18:17+00:00,I would prefer him to upgrade my life with a TET massive green candle to $1000.,TET,,,
TECTUM 🔗 Fastest Blockchain & SoftNote,tectumglobal,2025-03-09 00:18:56+00:00,Easy peasy for oildollars,,,,
TECTUM 🔗 Fastest Blockchain & SoftNote,tectumglobal,2025-03-09 00:20:41+00:00,"Yeah I know bro you used to be solid and seen you post a heap of stuff standing up for TET. I think we will get back there, looking forward to things turning around",TET,,,
TECTUM 🔗 Fastest Blockchain & SoftNote,tectumglobal,2025-03-09 00:23:14+00:00,"I can’t wait for the day we’re at 45$ and hit that resistance, fomo buying and newer people saying they wish they bought sooner",,45.0,,
TECTUM 🔗 Fastest Blockchain & SoftNote,tectumglobal,2025-03-09 00:23:41+00:00,“What?! You bought TET at 1.50? Damn I wish I knew then”,TET,,,
TECTUM 🔗 Fastest Blockchain & SoftNote,tectumglobal,2025-03-09 00:24:12+00:00,"You know it’ll happen, this project is worth wayyyyy more than this price, most junk last bull run had 100 mil MC",MC,,,
TECTUM 🔗 Fastest Blockchain & SoftNote,tectumglobal,2025-03-09 00:26:01+00:00,Good Morning Tectumates,,,,
TECTUM 🔗 Fastest Blockchain & SoftNote,tectumglobal,2025-03-09 00:27:07+00:00,Gn,,,,
TECTUM 🔗 Fastest Blockchain & SoftNote,tectumglobal,2025-03-09 00:30:20+00:00,So why are we at $1.50,,,,
TECTUM 🔗 Fastest Blockchain & SoftNote,tectumglobal,2025-03-09 00:31:30+00:00,Market conditions/btc dominance. All low caps and utility are down 80-90% from last years highs,,,,
TECTUM 🔗 Fastest Blockchain & SoftNote,tectumglobal,2025-03-09 00:31:47+00:00,Meme coins have moved speculative money out of every project,,,,
TECTUM 🔗 Fastest Blockchain & SoftNote,tectumglobal,2025-03-09 00:32:10+00:00,https://twitter.com/tectumsocial/status/1898395578217930870,,,,
TECTUM 🔗 Fastest Blockchain & SoftNote,tectumglobal,2025-03-09 00:34:06+00:00,🩸Red across the board – 90-day performance of top alts,,,,
TECTUM 🔗 Fastest Blockchain & SoftNote,tectumglobal,2025-03-09 00:51:18+00:00,I like this guy Nate.,,,,
TECTUM 🔗 Fastest Blockchain & SoftNote,tectumglobal,2025-03-09 00:52:04+00:00,He brought hope.,,,,
TECTUM 🔗 Fastest Blockchain & SoftNote,tectumglobal,2025-03-09 01:00:39+00:00,"Of course I have, I been watching TET since Dec 23 😁",TET,,,
TECTUM 🔗 Fastest Blockchain & SoftNote,tectumglobal,2025-03-09 01:01:25+00:00,Recent buy in was last week but they keep offering it on discount 😂,,,,
TECTUM 🔗 Fastest Blockchain & SoftNote,tectumglobal,2025-03-09 01:08:00+00:00,"Buy 1, get 5 free.",,,,
TECTUM 🔗 Fastest Blockchain & SoftNote,tectumglobal,2025-03-09 01:08:21+00:00,"I’m thinking I should buy more, I’m damn close to 4,000 TET",TET,,,
TECTUM 🔗 Fastest Blockchain & SoftNote,tectumglobal,2025-03-09 01:08:44+00:00,Wow man.,,,,
TECTUM 🔗 Fastest Blockchain & SoftNote,tectumglobal,2025-03-09 01:09:11+00:00,That's 1 million $ at 250 a TET,TET,,,
TECTUM 🔗 Fastest Blockchain & SoftNote,tectumglobal,2025-03-09 01:09:51+00:00,I have 1000 averaged to 7 bucks.,,,,
TECTUM 🔗 Fastest Blockchain & SoftNote,tectumglobal,2025-03-09 01:10:19+00:00,I’m either going to have my house paid off and a Ducati V4 SP2 or nothing 😂 either way I’m here for the ride. My avg is 7 bucks as well,SP,,,
TECTUM 🔗 Fastest Blockchain & SoftNote,tectumglobal,2025-03-09 01:11:03+00:00,Let's hope the great whales choose TET during the great  bullrun that is to come.,TET,,,
TECTUM 🔗 Fastest Blockchain & SoftNote,tectumglobal,2025-03-09 01:12:00+00:00,"My average is 5.60$, looking to lower it a little more",,5.6,,
TECTUM 🔗 Fastest Blockchain & SoftNote,tectumglobal,2025-03-09 01:13:01+00:00,Same here 👍🏼,,,,
TECTUM 🔗 Fastest Blockchain & SoftNote,tectumglobal,2025-03-09 01:13:02+00:00,"Love your positivity bro, I’m really hoping this pays off for you.",,,,
TECTUM 🔗 Fastest Blockchain & SoftNote,tectumglobal,2025-03-09 01:13:13+00:00,Me too,,,,
TECTUM 🔗 Fastest Blockchain & SoftNote,tectumglobal,2025-03-09 01:13:36+00:00,Soon our time shall come. Market is testing us still.,,,,
TECTUM 🔗 Fastest Blockchain & SoftNote,tectumglobal,2025-03-09 01:13:47+00:00,Things are cooking,,,,
TECTUM 🔗 Fastest Blockchain & SoftNote,tectumglobal,2025-03-09 01:13:56+00:00,Either Bugattis or borscht,,,,
TECTUM 🔗 Fastest Blockchain & SoftNote,tectumglobal,2025-03-09 01:14:17+00:00,Ferraris or food bank,,,,
TECTUM 🔗 Fastest Blockchain & SoftNote,tectumglobal,2025-03-09 01:17:56+00:00,Faith and Hope,,,,
TECTUM 🔗 Fastest Blockchain & SoftNote,tectumglobal,2025-03-09 01:22:59+00:00,https://twitter.com/tectumsocial/status/1898395578217930870,,,,
TECTUM 🔗 Fastest Blockchain & SoftNote,tectumglobal,2025-03-09 01:25:19+00:00,@tia_tectum_bot What is Tectum and it's vision,,,,
